Timestamp,Full Name,Gender,Use phone for class notes,Buy books from mobile,Phone battery lasts a day,Run for charger when battery dies,Worry about losing phone,Take phone to bathroom,Use phone in social gathering,Check phone before sleep/after waking up,Keep phone next to you while sleeping,Check emails/missed calls/texts during class time,Rely on phone when things get awkward,On phone while watching TV/eating,Panic attack if phone left elsewhere,Respond to messages/check phone on date,Use phone for playing games,Can live a day without phone,Phone Dependency Level
2023-01-10 15:51:00,User_13912,Female,1,0,0,1,1,0,1,1,1,0,1,0,1,0,1,0,High
2023-01-10 15:52:00,User_13913,Female,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,High
2023-01-10 15:53:00,User_13914,Male,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,Moderate
2023-01-10 15:54:00,User_13915,Male,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,1,Moderate
2023-01-10 15:55:00,User_13916,Male,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,Moderate
2023-01-10 15:56:00,User_13917,Male,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,Moderate
2023-01-10 15:57:00,User_13918,Female,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,High
2023-01-10 15:58:00,User_13919,Male,0,1,1,0,1,0,0,1,0,1,1,1,0,1,1,1,High
2023-01-10 15:59:00,User_13920,Male,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,Moderate
2023-01-10 16:00:00,User_13921,Male,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,Moderate
2023-01-10 16:01:00,User_13922,Female,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,1,High
2023-01-10 16:02:00,User_13923,Male,0,1,1,0,1,0,1,0,1,0,1,1,0,0,1,1,Moderate
2023-01-10 16:03:00,User_13924,Female,1,1,0,1,0,1,1,0,0,1,0,1,1,1,1,1,High
2023-01-10 16:04:00,User_13925,Male,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,High
2023-01-10 16:05:00,User_13926,Female,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,High
2023-01-10 16:06:00,User_13927,Male,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,High
2023-01-10 16:07:00,User_13928,Female,1,1,0,1,0,1,1,0,1,1,1,0,1,1,0,1,High
2023-01-10 16:08:00,User_13929,Male,0,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,High
2023-01-10 16:09:00,User_13930,Female,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,High
2023-01-10 16:10:00,User_13931,Female,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,Moderate
2023-01-10 16:11:00,User_13932,Male,1,1,1,1,0,0,0,1,1,0,1,1,1,0,1,0,High
2023-01-10 16:12:00,User_13933,Female,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,1,High
2023-01-10 16:13:00,User_13934,Female,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,High
2023-01-10 16:14:00,User_13935,Male,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,1,High
2023-01-10 16:15:00,User_13936,Male,1,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,High
2023-01-10 16:16:00,User_13937,Female,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,Moderate
2023-01-10 16:17:00,User_13938,Male,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,Moderate
2023-01-10 16:18:00,User_13939,Male,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,Moderate
2023-01-10 16:19:00,User_13940,Male,0,0,0,1,1,1,0,1,1,1,1,1,0,1,0,0,Moderate
2023-01-10 16:20:00,User_13941,Female,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,Moderate
2023-01-10 16:21:00,User_13942,Female,1,0,0,1,1,1,0,1,0,1,1,1,1,1,0,1,High
2023-01-10 16:22:00,User_13943,Female,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,High
2023-01-10 16:23:00,User_13944,Female,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,1,High
2023-01-10 16:24:00,User_13945,Female,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,Moderate
2023-01-10 16:25:00,User_13946,Female,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,Moderate
2023-01-10 16:26:00,User_13947,Female,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,High
2023-01-10 16:27:00,User_13948,Male,0,0,1,0,0,0,1,1,0,1,1,0,0,1,1,0,Moderate
2023-01-10 16:28:00,User_13949,Female,0,1,0,1,1,1,0,1,0,1,0,0,1,1,1,0,High
2023-01-10 16:29:00,User_13950,Female,0,1,0,0,0,0,1,1,0,1,1,0,1,1,1,1,High
2023-01-10 16:30:00,User_13951,Male,0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,High
2023-01-10 16:31:00,User_13952,Male,0,0,1,0,1,1,0,1,1,1,0,1,1,1,0,1,High
2023-01-10 16:32:00,User_13953,Male,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,Moderate
2023-01-10 16:33:00,User_13954,Female,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,Moderate
2023-01-10 16:34:00,User_13955,Male,0,1,1,0,0,0,0,1,1,1,0,1,1,1,0,0,Moderate
2023-01-10 16:35:00,User_13956,Female,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,High
2023-01-10 16:36:00,User_13957,Female,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,Moderate
2023-01-10 16:37:00,User_13958,Female,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,Moderate
2023-01-10 16:38:00,User_13959,Male,1,1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,High
2023-01-10 16:39:00,User_13960,Male,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,Moderate
2023-01-10 16:40:00,User_13961,Female,1,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,High
2023-01-10 16:41:00,User_13962,Female,1,1,1,1,0,0,0,1,1,0,0,1,0,0,1,0,High
2023-01-10 16:42:00,User_13963,Female,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,High
2023-01-10 16:43:00,User_13964,Male,1,0,1,1,1,0,0,0,0,0,1,0,1,0,1,1,Moderate
2023-01-10 16:44:00,User_13965,Female,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,High
2023-01-10 16:45:00,User_13966,Male,1,0,1,0,1,1,1,1,0,1,1,1,0,1,1,0,High
2023-01-10 16:46:00,User_13967,Female,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,Moderate
2023-01-10 16:47:00,User_13968,Male,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,Moderate
2023-01-10 16:48:00,User_13969,Female,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,Moderate
2023-01-10 16:49:00,User_13970,Male,1,0,1,1,1,0,1,0,1,0,1,1,1,0,0,0,Moderate
2023-01-10 16:50:00,User_13971,Male,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,Moderate
2023-01-10 16:51:00,User_13972,Male,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,Moderate
2023-01-10 16:52:00,User_13973,Male,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,Moderate
2023-01-10 16:53:00,User_13974,Male,0,0,0,0,1,1,1,0,0,1,0,1,0,1,1,0,Moderate
2023-01-10 16:54:00,User_13975,Male,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,High
2023-01-10 16:55:00,User_13976,Female,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,1,High
2023-01-10 16:56:00,User_13977,Female,1,0,1,0,0,1,0,0,1,1,1,1,0,1,1,0,High
2023-01-10 16:57:00,User_13978,Female,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,1,High
2023-01-10 16:58:00,User_13979,Female,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,Moderate
2023-01-10 16:59:00,User_13980,Male,1,0,0,1,0,1,1,1,0,1,1,1,0,1,1,1,High
2023-01-10 17:00:00,User_13981,Female,1,0,1,0,1,1,1,0,0,1,0,1,1,1,0,1,High
2023-01-10 17:01:00,User_13982,Male,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,Moderate
2023-01-10 17:02:00,User_13983,Male,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,Moderate
2023-01-10 17:03:00,User_13984,Male,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,1,Moderate
2023-01-10 17:04:00,User_13985,Female,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,Moderate
2023-01-10 17:05:00,User_13986,Male,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,1,High
2023-01-10 17:06:00,User_13987,Female,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,Moderate
2023-01-10 17:07:00,User_13988,Female,1,1,0,1,0,1,0,1,1,1,0,0,1,1,0,0,High
2023-01-10 17:08:00,User_13989,Female,1,1,1,0,0,1,0,1,0,1,1,1,0,1,1,1,High
2023-01-10 17:09:00,User_13990,Female,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,Moderate
2023-01-10 17:10:00,User_13991,Female,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,Moderate
2023-01-10 17:11:00,User_13992,Male,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,Moderate
2023-01-10 17:12:00,User_13993,Male,0,0,1,0,1,0,0,1,0,1,1,0,0,1,1,1,Moderate
2023-01-10 17:13:00,User_13994,Female,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,Moderate
2023-01-10 17:14:00,User_13995,Male,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,Moderate
2023-01-10 17:15:00,User_13996,Female,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,High
2023-01-10 17:16:00,User_13997,Male,1,0,1,1,1,0,1,0,0,1,1,0,1,1,1,1,High
2023-01-10 17:17:00,User_13998,Male,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,Moderate
2023-01-10 17:18:00,User_13999,Male,1,0,0,1,1,0,0,0,1,1,1,0,1,1,0,1,Moderate
2023-01-10 17:19:00,User_14000,Male,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Moderate
2023-01-10 17:20:00,User_14001,Male,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,1,Moderate
2023-01-10 17:21:00,User_14002,Male,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0,High
2023-01-10 17:22:00,User_14003,Male,0,0,1,1,1,1,1,0,0,0,1,1,0,0,1,1,High
2023-01-10 17:23:00,User_14004,Male,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,Moderate
2023-01-10 17:24:00,User_14005,Male,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,1,Moderate
2023-01-10 17:25:00,User_14006,Male,0,0,1,0,1,1,0,1,1,1,1,0,0,1,0,1,Moderate
2023-01-10 17:26:00,User_14007,Male,0,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,High
2023-01-10 17:27:00,User_14008,Male,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,1,Moderate
2023-01-10 17:28:00,User_14009,Male,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,Moderate
2023-01-10 17:29:00,User_14010,Female,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,Moderate
2023-01-10 17:30:00,User_14011,Male,1,1,0,1,0,1,0,1,0,1,1,1,0,1,0,0,Moderate
2023-01-10 17:31:00,User_14012,Male,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,High
2023-01-10 17:32:00,User_14013,Male,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,Moderate
2023-01-10 17:33:00,User_14014,Male,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,Moderate
2023-01-10 17:34:00,User_14015,Male,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,Moderate
2023-01-10 17:35:00,User_14016,Male,0,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,Moderate
2023-01-10 17:36:00,User_14017,Female,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,High
2023-01-10 17:37:00,User_14018,Female,1,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,Moderate
2023-01-10 17:38:00,User_14019,Female,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,High
2023-01-10 17:39:00,User_14020,Male,1,1,0,0,0,0,1,1,0,1,1,1,1,1,0,1,High
2023-01-10 17:40:00,User_14021,Male,0,0,1,1,0,1,1,1,0,1,0,1,1,1,1,0,High
2023-01-10 17:41:00,User_14022,Male,0,1,1,1,0,1,0,0,1,1,0,1,0,1,0,1,High
2023-01-10 17:42:00,User_14023,Female,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,High
2023-01-10 17:43:00,User_14024,Male,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,Moderate
2023-01-10 17:44:00,User_14025,Male,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,1,Moderate
2023-01-10 17:45:00,User_14026,Female,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,Moderate
2023-01-10 17:46:00,User_14027,Female,1,1,1,1,0,1,1,0,1,0,1,1,0,0,0,1,High
2023-01-10 17:47:00,User_14028,Male,1,0,1,0,1,0,1,1,1,1,0,0,0,1,0,1,High
2023-01-10 17:48:00,User_14029,Male,1,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,Moderate
2023-01-10 17:49:00,User_14030,Male,1,1,0,0,0,1,1,0,0,1,1,0,1,1,1,1,High
2023-01-10 17:50:00,User_14031,Male,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,Moderate
2023-01-10 17:51:00,User_14032,Female,1,0,1,1,1,1,1,0,0,1,1,0,0,1,1,1,High
2023-01-10 17:52:00,User_14033,Male,1,1,0,0,0,1,0,1,1,1,1,1,0,1,1,0,High
2023-01-10 17:53:00,User_14034,Male,0,1,0,1,0,0,1,1,1,0,1,1,1,0,0,1,Moderate
2023-01-10 17:54:00,User_14035,Female,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,Moderate
2023-01-10 17:55:00,User_14036,Male,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,Low
2023-01-10 17:56:00,User_14037,Male,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,Moderate
2023-01-10 17:57:00,User_14038,Female,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,High
2023-01-10 17:58:00,User_14039,Female,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,Moderate
2023-01-10 17:59:00,User_14040,Male,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,High
2023-01-10 18:00:00,User_14041,Female,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,High
2023-01-10 18:01:00,User_14042,Female,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,High
2023-01-10 18:02:00,User_14043,Male,0,1,0,1,0,0,1,1,1,1,0,1,0,1,1,0,Moderate
2023-01-10 18:03:00,User_14044,Female,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,Moderate
2023-01-10 18:04:00,User_14045,Male,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,Moderate
2023-01-10 18:05:00,User_14046,Male,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,High
2023-01-10 18:06:00,User_14047,Male,1,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0,Moderate
2023-01-10 18:07:00,User_14048,Male,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,Moderate
2023-01-10 18:08:00,User_14049,Female,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,High
2023-01-10 18:09:00,User_14050,Male,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1,Moderate
2023-01-10 18:10:00,User_14051,Male,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,Low
2023-01-10 18:11:00,User_14052,Male,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,High
2023-01-10 18:12:00,User_14053,Male,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,0,Moderate
2023-01-10 18:13:00,User_14054,Female,1,1,0,0,1,1,0,0,1,1,0,0,0,1,1,1,High
2023-01-10 18:14:00,User_14055,Female,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,High
2023-01-10 18:15:00,User_14056,Female,1,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,High
2023-01-10 18:16:00,User_14057,Male,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,Moderate
2023-01-10 18:17:00,User_14058,Female,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,Moderate
2023-01-10 18:18:00,User_14059,Female,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,High
2023-01-10 18:19:00,User_14060,Male,1,0,0,0,1,1,1,0,1,0,0,1,1,0,1,1,Moderate
2023-01-10 18:20:00,User_14061,Female,1,0,0,1,0,0,0,0,1,1,1,0,0,1,1,1,High
2023-01-10 18:21:00,User_14062,Male,1,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,Moderate
2023-01-10 18:22:00,User_14063,Female,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,Moderate
2023-01-10 18:23:00,User_14064,Female,0,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,High
2023-01-10 18:24:00,User_14065,Female,1,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,High
2023-01-10 18:25:00,User_14066,Female,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,0,High
2023-01-10 18:26:00,User_14067,Male,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,Moderate
2023-01-10 18:27:00,User_14068,Male,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,Moderate
2023-01-10 18:28:00,User_14069,Female,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,1,Moderate
2023-01-10 18:29:00,User_14070,Male,1,1,1,1,0,0,1,0,1,1,0,1,1,1,0,0,High
2023-01-10 18:30:00,User_14071,Female,0,1,1,0,1,0,1,0,1,1,0,1,0,1,1,0,High
2023-01-10 18:31:00,User_14072,Female,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,Moderate
2023-01-10 18:32:00,User_14073,Female,1,0,1,0,1,0,0,1,0,1,0,1,1,1,0,1,High
2023-01-10 18:33:00,User_14074,Female,1,0,1,1,1,0,1,0,1,0,0,1,1,0,0,0,High
2023-01-10 18:34:00,User_14075,Female,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,Moderate
2023-01-10 18:35:00,User_14076,Female,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,High
2023-01-10 18:36:00,User_14077,Male,1,0,1,1,1,1,0,1,0,0,0,1,1,0,1,1,High
2023-01-10 18:37:00,User_14078,Male,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,Moderate
2023-01-10 18:38:00,User_14079,Female,1,0,1,0,0,1,1,1,0,1,1,0,0,1,0,0,High
2023-01-10 18:39:00,User_14080,Male,0,0,0,0,1,1,1,0,0,1,1,0,1,1,1,1,Moderate
2023-01-10 18:40:00,User_14081,Female,0,0,1,0,1,1,1,1,0,0,1,1,0,0,1,0,High
2023-01-10 18:41:00,User_14082,Male,0,1,1,0,1,1,1,0,0,0,0,1,1,0,1,0,Moderate
2023-01-10 18:42:00,User_14083,Male,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,High
2023-01-10 18:43:00,User_14084,Male,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,Low
2023-01-10 18:44:00,User_14085,Female,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,Moderate
2023-01-10 18:45:00,User_14086,Male,0,0,1,1,0,0,1,0,1,0,1,1,1,0,1,0,Moderate
2023-01-10 18:46:00,User_14087,Female,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,Moderate
2023-01-10 18:47:00,User_14088,Female,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,High
2023-01-10 18:48:00,User_14089,Female,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,Moderate
2023-01-10 18:49:00,User_14090,Male,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,High
2023-01-10 18:50:00,User_14091,Male,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,Moderate
2023-01-10 18:51:00,User_14092,Male,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,Moderate
2023-01-10 18:52:00,User_14093,Female,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,Moderate
2023-01-10 18:53:00,User_14094,Female,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,1,High
2023-01-10 18:54:00,User_14095,Male,0,0,1,1,1,1,0,1,0,1,1,0,1,1,1,1,High
2023-01-10 18:55:00,User_14096,Female,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,0,High
2023-01-10 18:56:00,User_14097,Male,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,High
2023-01-10 18:57:00,User_14098,Male,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,High
2023-01-10 18:58:00,User_14099,Male,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,Moderate
2023-01-10 18:59:00,User_14100,Male,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,Moderate
2023-01-10 19:00:00,User_14101,Female,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,Moderate
2023-01-10 19:01:00,User_14102,Male,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,1,High
2023-01-10 19:02:00,User_14103,Male,0,0,1,1,0,0,0,0,1,1,1,1,0,1,1,1,High
2023-01-10 19:03:00,User_14104,Male,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,High
2023-01-10 19:04:00,User_14105,Male,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,1,Moderate
2023-01-10 19:05:00,User_14106,Male,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,Moderate
2023-01-10 19:06:00,User_14107,Male,1,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,Moderate
2023-01-10 19:07:00,User_14108,Male,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,Moderate
2023-01-10 19:08:00,User_14109,Female,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,Moderate
2023-01-10 19:09:00,User_14110,Female,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,Moderate
2023-01-10 19:10:00,User_14111,Female,0,1,0,0,1,0,1,0,1,1,0,1,0,1,1,0,High
2023-01-10 19:11:00,User_14112,Female,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1,High
2023-01-10 19:12:00,User_14113,Male,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,Moderate
2023-01-10 19:13:00,User_14114,Female,1,0,0,0,1,1,0,1,0,1,0,0,0,1,1,1,High
2023-01-10 19:14:00,User_14115,Female,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,Moderate
2023-01-10 19:15:00,User_14116,Female,1,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,High
2023-01-10 19:16:00,User_14117,Male,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,Moderate
2023-01-10 19:17:00,User_14118,Female,1,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,High
2023-01-10 19:18:00,User_14119,Female,0,1,1,0,1,0,0,1,1,1,0,0,1,1,0,1,High
2023-01-10 19:19:00,User_14120,Male,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,Moderate
2023-01-10 19:20:00,User_14121,Female,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,High
2023-01-10 19:21:00,User_14122,Male,0,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,Moderate
2023-01-10 19:22:00,User_14123,Female,1,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,Moderate
2023-01-10 19:23:00,User_14124,Male,1,0,0,0,1,1,0,0,1,1,1,1,0,1,0,1,High
2023-01-10 19:24:00,User_14125,Female,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,High
2023-01-10 19:25:00,User_14126,Female,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,Moderate
2023-01-10 19:26:00,User_14127,Female,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,Moderate
2023-01-10 19:27:00,User_14128,Male,1,1,0,0,1,1,0,0,1,1,1,1,1,1,0,0,High
2023-01-10 19:28:00,User_14129,Female,0,0,1,0,0,0,0,1,1,0,1,1,1,0,1,1,High
2023-01-10 19:29:00,User_14130,Male,0,1,1,0,0,0,0,1,1,1,1,0,0,1,1,0,Moderate
2023-01-10 19:30:00,User_14131,Male,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,Moderate
2023-01-10 19:31:00,User_14132,Male,0,1,0,0,0,0,1,1,0,1,1,1,0,1,1,1,High
2023-01-10 19:32:00,User_14133,Male,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,High
2023-01-10 19:33:00,User_14134,Female,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,1,High
2023-01-10 19:34:00,User_14135,Female,1,0,0,0,1,0,0,1,1,0,1,1,1,0,1,1,High
2023-01-10 19:35:00,User_14136,Female,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,Moderate
2023-01-10 19:36:00,User_14137,Male,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,Moderate
2023-01-10 19:37:00,User_14138,Female,0,0,0,1,1,0,0,1,1,0,1,1,1,0,1,0,High
2023-01-10 19:38:00,User_14139,Male,0,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,Moderate
2023-01-10 19:39:00,User_14140,Male,1,0,1,0,0,1,1,1,1,0,0,1,1,0,0,1,Moderate
2023-01-10 19:40:00,User_14141,Male,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,High
2023-01-10 19:41:00,User_14142,Female,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,High
2023-01-10 19:42:00,User_14143,Female,1,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,High
2023-01-10 19:43:00,User_14144,Male,1,0,1,1,0,1,0,1,1,1,1,1,0,1,1,1,High
2023-01-10 19:44:00,User_14145,Female,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,High
2023-01-10 19:45:00,User_14146,Female,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,High
2023-01-10 19:46:00,User_14147,Male,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,Moderate
2023-01-10 19:47:00,User_14148,Male,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,Moderate
2023-01-10 19:48:00,User_14149,Female,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,High
2023-01-10 19:49:00,User_14150,Male,1,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,Moderate
2023-01-10 19:50:00,User_14151,Male,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,Low
2023-01-10 19:51:00,User_14152,Female,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,Moderate
2023-01-10 19:52:00,User_14153,Female,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,High
2023-01-10 19:53:00,User_14154,Male,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,High
